Loading datasets...
Datasets loaded to GPU.
Worker 7/8: sweep 0acb79e7, 25/200 runs

[worker 7] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 131, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[90 of 100],900000,0.000,1.000,1.000,0.465
[91 of 100],910000,0.000,1.000,1.000,0.465
[92 of 100],920000,0.000,1.000,1.000,0.465
[93 of 100],930000,0.000,1.000,1.000,0.464
[94 of 100],940000,0.000,1.000,1.000,0.464
[95 of 100],950000,0.000,1.000,1.000,0.460
[96 of 100],960000,0.000,1.000,1.000,0.457
[97 of 100],970000,0.000,1.000,1.000,0.456
[98 of 100],980000,0.000,1.000,1.000,0.455
[99 of 100],990000,0.000,1.000,1.000,0.473
[100 of 100],1000000,0.000,1.000,1.000,0.471

[worker 7] Run 16/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 563, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.217,0.924,0.987,0.873
[2 of 100],20000,0.049,0.990,1.000,0.981
[3 of 100],30000,0.026,0.995,1.000,0.987
[4 of 100],40000,0.004,1.000,1.000,0.973
[5 of 100],50000,0.048,0.987,0.995,0.995
[6 of 100],60000,0.025,0.993,0.998,0.999
[7 of 100],70000,0.007,0.998,0.999,0.999
[8 of 100],80000,0.018,0.996,1.000,0.999
[9 of 100],90000,0.002,1.000,1.000,0.999
[10 of 100],100000,0.072,0.985,1.000,0.986
[11 of 100],110000,0.003,1.000,1.000,0.998
[12 of 100],120000,0.004,1.000,1.000,0.964
[13 of 100],130000,0.003,0.999,1.000,0.981
[14 of 100],140000,0.001,1.000,1.000,0.981
[15 of 100],150000,0.024,0.994,1.000,0.860
[16 of 100],160000,0.002,1.000,1.000,0.864
[17 of 100],170000,0.010,0.997,1.000,0.907
[18 of 100],180000,0.002,0.999,1.000,0.889
[19 of 100],190000,0.001,1.000,1.000,0.888
[20 of 100],200000,0.000,1.000,1.000,0.888
[21 of 100],210000,0.000,1.000,1.000,0.888
[22 of 100],220000,0.000,1.000,1.000,0.888
[23 of 100],230000,0.000,1.000,1.000,0.875
[24 of 100],240000,0.000,1.000,1.000,0.882
[25 of 100],250000,0.009,0.998,1.000,0.869
[26 of 100],260000,0.000,1.000,1.000,0.863
[27 of 100],270000,0.000,1.000,1.000,0.861
[28 of 100],280000,0.000,1.000,1.000,0.886
[29 of 100],290000,0.005,0.999,1.000,0.906
[30 of 100],300000,0.000,1.000,1.000,0.896
[31 of 100],310000,0.000,1.000,1.000,0.896
[32 of 100],320000,0.000,1.000,1.000,0.895
[33 of 100],330000,0.005,0.998,1.000,0.867
[34 of 100],340000,0.001,1.000,1.000,0.940
[35 of 100],350000,0.001,1.000,1.000,0.754
[36 of 100],360000,0.000,1.000,1.000,0.737
[37 of 100],370000,0.000,1.000,1.000,0.693
[38 of 100],380000,0.000,1.000,1.000,0.692
[39 of 100],390000,0.000,1.000,1.000,0.647
[40 of 100],400000,0.000,1.000,1.000,0.654
[41 of 100],410000,0.000,1.000,1.000,0.657
[42 of 100],420000,0.021,0.996,1.000,0.919
[43 of 100],430000,0.003,0.999,1.000,0.870
[44 of 100],440000,0.000,1.000,1.000,0.879
[45 of 100],450000,0.000,1.000,1.000,0.879
[46 of 100],460000,0.000,1.000,1.000,0.886
[47 of 100],470000,0.000,1.000,1.000,0.880
[48 of 100],480000,0.000,1.000,1.000,0.882
[49 of 100],490000,0.001,1.000,1.000,0.873
[50 of 100],500000,0.003,0.999,1.000,0.927
[51 of 100],510000,0.000,1.000,1.000,0.945
[52 of 100],520000,0.000,1.000,1.000,0.945
[53 of 100],530000,0.000,1.000,1.000,0.945
[54 of 100],540000,0.000,1.000,1.000,0.945
[55 of 100],550000,0.000,1.000,1.000,0.944
[56 of 100],560000,0.000,1.000,1.000,0.944
[57 of 100],570000,0.000,1.000,1.000,0.944
[58 of 100],580000,0.000,1.000,1.000,0.944
[59 of 100],590000,0.000,1.000,1.000,0.944
[60 of 100],600000,0.000,1.000,1.000,0.944
[61 of 100],610000,0.000,1.000,1.000,0.944
[62 of 100],620000,0.000,1.000,1.000,0.944
[63 of 100],630000,0.000,1.000,1.000,0.944
[64 of 100],640000,0.000,1.000,1.000,0.943
[65 of 100],650000,0.000,1.000,1.000,0.943
[66 of 100],660000,0.000,1.000,1.000,0.943
[67 of 100],670000,0.000,1.000,1.000,0.942
[68 of 100],680000,0.000,1.000,1.000,0.942
[69 of 100],690000,0.000,1.000,1.000,0.941
[70 of 100],700000,0.000,1.000,1.000,0.941
[71 of 100],710000,0.000,1.000,1.000,0.940
[72 of 100],720000,0.000,1.000,1.000,0.940
[73 of 100],730000,0.000,1.000,1.000,0.940
[74 of 100],740000,0.000,1.000,1.000,0.940
[75 of 100],750000,0.000,1.000,1.000,0.940
[76 of 100],760000,0.003,0.999,1.000,0.929
[77 of 100],770000,0.000,1.000,1.000,0.937
[78 of 100],780000,0.000,1.000,1.000,0.951
[79 of 100],790000,0.000,1.000,1.000,0.957
[80 of 100],800000,0.000,1.000,1.000,0.957
[81 of 100],810000,0.000,1.000,1.000,0.957
[82 of 100],820000,0.000,1.000,1.000,0.959
[83 of 100],830000,0.000,1.000,1.000,0.959
[84 of 100],840000,0.000,1.000,1.000,0.960
[85 of 100],850000,0.000,1.000,1.000,0.960
[86 of 100],860000,0.000,1.000,1.000,0.960
[87 of 100],870000,0.000,1.000,1.000,0.903
[88 of 100],880000,0.000,1.000,1.000,0.913
[89 of 100],890000,0.000,1.000,1.000,0.923
[90 of 100],900000,0.013,0.998,1.000,0.961
[91 of 100],910000,0.000,1.000,1.000,0.971
[92 of 100],920000,0.000,1.000,1.000,0.972
[93 of 100],930000,0.000,1.000,1.000,0.973
[94 of 100],940000,0.000,1.000,1.000,0.966
[95 of 100],950000,0.000,1.000,1.000,0.969
[96 of 100],960000,0.000,1.000,1.000,0.969
[97 of 100],970000,0.000,1.000,1.000,0.969
[98 of 100],980000,0.000,1.000,1.000,0.970
[99 of 100],990000,0.000,1.000,1.000,0.951
[100 of 100],1000000,0.000,1.000,1.000,0.954

[worker 7] Run 17/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 751, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.225,0.920,0.999,0.949
[2 of 100],20000,0.029,0.996,1.000,0.858
[3 of 100],30000,0.062,0.983,0.980,0.849
[4 of 100],40000,0.016,0.996,1.000,0.810
[5 of 100],50000,0.006,0.999,1.000,0.819
[6 of 100],60000,0.008,0.998,1.000,0.743
[7 of 100],70000,0.002,1.000,1.000,0.770
[8 of 100],80000,0.002,1.000,1.000,0.701
[9 of 100],90000,0.001,1.000,1.000,0.712
[10 of 100],100000,0.001,1.000,1.000,0.703
[11 of 100],110000,0.010,0.997,1.000,0.806
[12 of 100],120000,0.004,0.999,1.000,0.733
[13 of 100],130000,0.039,0.990,1.000,0.917
[14 of 100],140000,0.001,1.000,1.000,0.907
[15 of 100],150000,0.000,1.000,1.000,0.907
[16 of 100],160000,0.002,1.000,1.000,0.751
[17 of 100],170000,0.001,1.000,1.000,0.763
[18 of 100],180000,0.000,1.000,1.000,0.734
[19 of 100],190000,0.000,1.000,1.000,0.743
[20 of 100],200000,0.000,1.000,1.000,0.750
[21 of 100],210000,0.000,1.000,1.000,0.706
[22 of 100],220000,0.000,1.000,1.000,0.704
[23 of 100],230000,0.040,0.992,0.974,0.791
[24 of 100],240000,0.009,0.998,1.000,0.838
[25 of 100],250000,0.001,1.000,1.000,0.825
[26 of 100],260000,0.000,1.000,1.000,0.847
[27 of 100],270000,0.000,1.000,1.000,0.849
[28 of 100],280000,0.000,1.000,1.000,0.852
[29 of 100],290000,0.001,1.000,1.000,0.769
[30 of 100],300000,0.000,1.000,1.000,0.768
[31 of 100],310000,0.000,1.000,1.000,0.802
[32 of 100],320000,0.000,1.000,1.000,0.787
[33 of 100],330000,0.001,1.000,1.000,0.656
[34 of 100],340000,0.083,0.978,0.999,0.955
[35 of 100],350000,0.004,0.999,1.000,0.868
[36 of 100],360000,0.001,1.000,1.000,0.863
[37 of 100],370000,0.000,1.000,1.000,0.855
[38 of 100],380000,0.000,1.000,1.000,0.848
[39 of 100],390000,0.000,1.000,1.000,0.847
[40 of 100],400000,0.042,0.989,1.000,0.960
[41 of 100],410000,0.003,0.999,1.000,0.941
[42 of 100],420000,0.002,1.000,1.000,0.887
[43 of 100],430000,0.000,1.000,1.000,0.891
[44 of 100],440000,0.000,1.000,1.000,0.902
[45 of 100],450000,0.000,1.000,1.000,0.902
[46 of 100],460000,0.000,1.000,1.000,0.898
[47 of 100],470000,0.000,1.000,1.000,0.903
[48 of 100],480000,0.000,1.000,1.000,0.903
[49 of 100],490000,0.001,1.000,1.000,0.891
[50 of 100],500000,0.000,1.000,1.000,0.896
[51 of 100],510000,0.000,1.000,1.000,0.897
[52 of 100],520000,0.039,0.990,1.000,0.635
[53 of 100],530000,0.002,1.000,1.000,0.660
[54 of 100],540000,0.001,1.000,1.000,0.666
[55 of 100],550000,0.000,1.000,1.000,0.669
[56 of 100],560000,0.001,1.000,1.000,0.651
[57 of 100],570000,0.000,1.000,1.000,0.658
[58 of 100],580000,0.000,1.000,1.000,0.660
[59 of 100],590000,0.000,1.000,1.000,0.662
[60 of 100],600000,0.000,1.000,1.000,0.662
[61 of 100],610000,0.000,1.000,1.000,0.663
[62 of 100],620000,0.000,1.000,1.000,0.663
[63 of 100],630000,0.000,1.000,1.000,0.665
[64 of 100],640000,0.000,1.000,1.000,0.666
[65 of 100],650000,0.000,1.000,1.000,0.666
[66 of 100],660000,0.000,1.000,1.000,0.668
[67 of 100],670000,0.000,1.000,1.000,0.671
[68 of 100],680000,0.000,1.000,1.000,0.668
[69 of 100],690000,0.000,1.000,1.000,0.668
[70 of 100],700000,0.000,1.000,1.000,0.669
[71 of 100],710000,0.000,1.000,1.000,0.668
[72 of 100],720000,0.000,1.000,1.000,0.669
[73 of 100],730000,0.000,1.000,1.000,0.670
[74 of 100],740000,0.000,1.000,1.000,0.673
[75 of 100],750000,0.000,1.000,1.000,0.674
[76 of 100],760000,0.038,0.993,0.996,0.864
[77 of 100],770000,0.003,0.999,1.000,0.837
[78 of 100],780000,0.000,1.000,1.000,0.833
[79 of 100],790000,0.000,1.000,1.000,0.782
[80 of 100],800000,0.000,1.000,1.000,0.810
[81 of 100],810000,0.000,1.000,1.000,0.816
[82 of 100],820000,0.000,1.000,1.000,0.825
[83 of 100],830000,0.029,0.994,0.965,0.810
[84 of 100],840000,0.007,0.998,1.000,0.709
[85 of 100],850000,0.000,1.000,1.000,0.699
[86 of 100],860000,0.000,1.000,1.000,0.676
[87 of 100],870000,0.001,1.000,1.000,0.596
[88 of 100],880000,0.000,1.000,1.000,0.598
[89 of 100],890000,0.000,1.000,1.000,0.598
[90 of 100],900000,0.000,1.000,1.000,0.597
[91 of 100],910000,0.000,1.000,1.000,0.597
[92 of 100],920000,0.000,1.000,1.000,0.599
[93 of 100],930000,0.000,1.000,1.000,0.599
[94 of 100],940000,0.007,0.998,1.000,0.651
[95 of 100],950000,0.000,1.000,1.000,0.596
[96 of 100],960000,0.000,1.000,1.000,0.603
[97 of 100],970000,0.004,0.999,1.000,0.711
[98 of 100],980000,0.000,1.000,1.000,0.731
[99 of 100],990000,0.001,1.000,1.000,0.446
[100 of 100],1000000,0.000,1.000,1.000,0.520

[worker 7] Run 18/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 937, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.217,0.919,1.000,0.941
[2 of 100],20000,0.017,1.000,1.000,0.934
[3 of 100],30000,0.037,0.992,0.999,0.787
[4 of 100],40000,0.005,1.000,1.000,0.772
[5 of 100],50000,0.010,0.998,1.000,0.641
[6 of 100],60000,0.002,1.000,1.000,0.647
[7 of 100],70000,0.001,1.000,1.000,0.608
[8 of 100],80000,0.002,1.000,1.000,0.632
[9 of 100],90000,0.001,1.000,1.000,0.610
[10 of 100],100000,0.001,1.000,1.000,0.624
[11 of 100],110000,0.000,1.000,1.000,0.624
[12 of 100],120000,0.000,1.000,1.000,0.627
[13 of 100],130000,0.000,1.000,1.000,0.627
[14 of 100],140000,0.000,1.000,1.000,0.629
[15 of 100],150000,0.000,1.000,1.000,0.633
[16 of 100],160000,0.000,1.000,1.000,0.635
[17 of 100],170000,0.000,1.000,1.000,0.640
[18 of 100],180000,0.000,1.000,1.000,0.641
[19 of 100],190000,0.000,1.000,1.000,0.641
[20 of 100],200000,0.000,1.000,1.000,0.642
[21 of 100],210000,0.000,1.000,1.000,0.644
[22 of 100],220000,0.000,1.000,1.000,0.645
[23 of 100],230000,0.000,1.000,1.000,0.647
[24 of 100],240000,0.000,1.000,1.000,0.651
[25 of 100],250000,0.000,1.000,1.000,0.652
[26 of 100],260000,0.000,1.000,1.000,0.652
[27 of 100],270000,0.000,1.000,1.000,0.653
[28 of 100],280000,0.000,1.000,1.000,0.653
[29 of 100],290000,0.000,1.000,1.000,0.655
[30 of 100],300000,0.000,1.000,1.000,0.655
[31 of 100],310000,0.000,1.000,1.000,0.655
[32 of 100],320000,0.000,1.000,1.000,0.655
[33 of 100],330000,0.117,0.979,1.000,0.835
[34 of 100],340000,0.001,1.000,1.000,0.905
[35 of 100],350000,0.000,1.000,1.000,0.908
[36 of 100],360000,0.000,1.000,1.000,0.905
[37 of 100],370000,0.000,1.000,1.000,0.905
[38 of 100],380000,0.000,1.000,1.000,0.904
[39 of 100],390000,0.000,1.000,1.000,0.852
[40 of 100],400000,0.004,0.999,1.000,0.842
[41 of 100],410000,0.000,1.000,1.000,0.852
[42 of 100],420000,0.001,1.000,1.000,0.719
[43 of 100],430000,0.000,1.000,1.000,0.730
[44 of 100],440000,0.000,1.000,1.000,0.736
[45 of 100],450000,0.000,1.000,1.000,0.740
[46 of 100],460000,0.001,1.000,1.000,0.815
[47 of 100],470000,0.000,1.000,1.000,0.829
[48 of 100],480000,0.004,0.999,1.000,0.822
[49 of 100],490000,0.001,1.000,1.000,0.720
[50 of 100],500000,0.000,1.000,1.000,0.756
[51 of 100],510000,0.000,1.000,1.000,0.761
[52 of 100],520000,0.000,1.000,1.000,0.771
[53 of 100],530000,0.000,1.000,1.000,0.773
[54 of 100],540000,0.000,1.000,1.000,0.776
[55 of 100],550000,0.000,1.000,1.000,0.777
[56 of 100],560000,0.000,1.000,1.000,0.780
[57 of 100],570000,0.000,1.000,1.000,0.781
[58 of 100],580000,0.000,1.000,1.000,0.781
[59 of 100],590000,0.000,1.000,1.000,0.782
[60 of 100],600000,0.000,1.000,1.000,0.783
[61 of 100],610000,0.000,1.000,1.000,0.784
[62 of 100],620000,0.000,1.000,1.000,0.784
[63 of 100],630000,0.000,1.000,1.000,0.784
[64 of 100],640000,0.000,1.000,1.000,0.786
[65 of 100],650000,0.001,1.000,0.997,0.632
[66 of 100],660000,0.007,0.998,1.000,0.744
[67 of 100],670000,0.000,1.000,1.000,0.760
[68 of 100],680000,0.000,1.000,1.000,0.765
[69 of 100],690000,0.000,1.000,1.000,0.771
[70 of 100],700000,0.000,1.000,1.000,0.778
[71 of 100],710000,0.004,0.999,1.000,0.671
[72 of 100],720000,0.000,1.000,1.000,0.671
[73 of 100],730000,0.000,1.000,1.000,0.674
[74 of 100],740000,0.000,1.000,1.000,0.674
[75 of 100],750000,0.000,1.000,1.000,0.675
[76 of 100],760000,0.001,1.000,1.000,0.505
[77 of 100],770000,0.000,1.000,1.000,0.511
[78 of 100],780000,0.000,1.000,1.000,0.515
[79 of 100],790000,0.000,1.000,1.000,0.517
[80 of 100],800000,0.000,1.000,1.000,0.518
[81 of 100],810000,0.000,1.000,1.000,0.519
[82 of 100],820000,0.000,1.000,1.000,0.518
[83 of 100],830000,0.000,1.000,1.000,0.519
[84 of 100],840000,0.000,1.000,1.000,0.518
[85 of 100],850000,0.000,1.000,1.000,0.518
[86 of 100],860000,0.000,1.000,1.000,0.518
[87 of 100],870000,0.003,0.999,1.000,0.439
[88 of 100],880000,0.000,1.000,1.000,0.449
[89 of 100],890000,0.000,1.000,1.000,0.441
[90 of 100],900000,0.000,1.000,1.000,0.439
[91 of 100],910000,0.000,1.000,1.000,0.439
[92 of 100],920000,0.000,1.000,1.000,0.437
[93 of 100],930000,0.000,1.000,1.000,0.436
[94 of 100],940000,0.000,1.000,1.000,0.437
[95 of 100],950000,0.000,1.000,1.000,0.438
[96 of 100],960000,0.000,1.000,1.000,0.440
[97 of 100],970000,0.000,1.000,1.000,0.439
[98 of 100],980000,0.000,1.000,1.000,0.441
[99 of 100],990000,0.001,1.000,1.000,0.700
[100 of 100],1000000,0.000,1.000,1.000,0.634

[worker 7] Run 19/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 19, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.182,0.924,0.999,0.833
[2 of 100],20000,0.028,0.992,0.996,0.759
[3 of 100],30000,0.013,0.996,1.000,0.848
[4 of 100],40000,0.013,0.997,1.000,0.847
[5 of 100],50000,0.003,0.999,1.000,0.807
[6 of 100],60000,0.000,1.000,1.000,0.793
[7 of 100],70000,0.112,0.955,0.852,0.948
[8 of 100],80000,0.076,0.974,1.000,0.734
[9 of 100],90000,0.000,1.000,1.000,0.672
[10 of 100],100000,0.000,1.000,1.000,0.650
[11 of 100],110000,0.000,1.000,1.000,0.638
[12 of 100],120000,0.029,0.992,0.997,0.966
[13 of 100],130000,0.001,1.000,1.000,0.975
[14 of 100],140000,0.000,1.000,1.000,0.980
[15 of 100],150000,0.000,1.000,1.000,0.980
[16 of 100],160000,0.000,1.000,1.000,0.981
[17 of 100],170000,0.000,1.000,1.000,0.992
[18 of 100],180000,0.000,1.000,1.000,0.988
[19 of 100],190000,0.000,1.000,1.000,0.992
[20 of 100],200000,0.000,1.000,1.000,0.992
[21 of 100],210000,0.000,1.000,1.000,0.992
[22 of 100],220000,0.000,1.000,1.000,0.993
[23 of 100],230000,0.000,1.000,1.000,0.993
[24 of 100],240000,0.000,1.000,1.000,0.993
[25 of 100],250000,0.000,1.000,1.000,0.993
[26 of 100],260000,0.000,1.000,1.000,0.996
[27 of 100],270000,0.000,1.000,1.000,0.995
[28 of 100],280000,0.000,1.000,1.000,0.995
[29 of 100],290000,0.000,1.000,1.000,0.995
[30 of 100],300000,0.000,1.000,1.000,0.995
[31 of 100],310000,0.000,1.000,1.000,0.995
[32 of 100],320000,0.000,1.000,1.000,0.995
[33 of 100],330000,0.000,1.000,1.000,0.995
[34 of 100],340000,0.000,1.000,1.000,0.996
[35 of 100],350000,0.000,1.000,1.000,0.996
[36 of 100],360000,0.000,1.000,1.000,0.996
[37 of 100],370000,0.000,1.000,1.000,0.996
[38 of 100],380000,0.000,1.000,1.000,0.996
[39 of 100],390000,0.000,1.000,1.000,0.996
[40 of 100],400000,0.000,1.000,1.000,0.996
[41 of 100],410000,0.000,1.000,1.000,0.996
[42 of 100],420000,0.000,1.000,1.000,0.996
[43 of 100],430000,0.000,1.000,1.000,0.996
[44 of 100],440000,0.000,1.000,1.000,0.996
[45 of 100],450000,0.000,1.000,1.000,0.996
[46 of 100],460000,0.000,1.000,1.000,0.996
[47 of 100],470000,0.000,1.000,1.000,0.996
[48 of 100],480000,0.000,1.000,1.000,0.996
[49 of 100],490000,0.000,1.000,1.000,0.996
[50 of 100],500000,0.000,1.000,1.000,0.996
[51 of 100],510000,0.000,1.000,1.000,0.996
[52 of 100],520000,0.000,1.000,1.000,0.996
[53 of 100],530000,0.000,1.000,1.000,0.996
[54 of 100],540000,0.000,1.000,1.000,0.996
[55 of 100],550000,0.000,1.000,1.000,0.996
[56 of 100],560000,0.000,1.000,1.000,0.996
[57 of 100],570000,0.000,1.000,1.000,0.996
[58 of 100],580000,0.000,1.000,1.000,0.996
[59 of 100],590000,0.000,1.000,1.000,0.996
[60 of 100],600000,0.000,1.000,1.000,0.996
[61 of 100],610000,0.000,1.000,1.000,0.996
[62 of 100],620000,0.000,1.000,1.000,0.996
[63 of 100],630000,0.000,1.000,1.000,0.997
[64 of 100],640000,0.000,1.000,1.000,0.997
[65 of 100],650000,0.000,1.000,1.000,0.997
[66 of 100],660000,0.000,1.000,1.000,0.997
[67 of 100],670000,0.000,1.000,1.000,0.997
[68 of 100],680000,0.000,1.000,1.000,0.997
[69 of 100],690000,0.000,1.000,1.000,0.997
[70 of 100],700000,0.000,1.000,1.000,0.997
[71 of 100],710000,0.000,1.000,1.000,0.997
[72 of 100],720000,0.000,1.000,1.000,0.997
[73 of 100],730000,0.000,1.000,1.000,0.997
[74 of 100],740000,0.000,1.000,1.000,0.997
[75 of 100],750000,0.000,1.000,1.000,0.997
[76 of 100],760000,0.000,1.000,1.000,0.997
[77 of 100],770000,0.000,1.000,1.000,0.997
[78 of 100],780000,0.000,1.000,1.000,0.997
[79 of 100],790000,0.000,1.000,1.000,0.997
[80 of 100],800000,0.000,1.000,1.000,0.997
[81 of 100],810000,0.000,1.000,1.000,0.997
[82 of 100],820000,0.000,1.000,1.000,0.997
[83 of 100],830000,0.000,1.000,1.000,0.997
[84 of 100],840000,0.000,1.000,1.000,0.997
[85 of 100],850000,0.000,1.000,1.000,0.997
[86 of 100],860000,0.000,1.000,1.000,0.997
[87 of 100],870000,0.000,1.000,1.000,0.997
[88 of 100],880000,0.000,1.000,1.000,0.997
[89 of 100],890000,0.000,1.000,1.000,0.997
[90 of 100],900000,0.000,1.000,1.000,0.998
[91 of 100],910000,0.000,1.000,1.000,0.998
[92 of 100],920000,0.000,1.000,1.000,0.998
[93 of 100],930000,0.000,1.000,1.000,0.998
[94 of 100],940000,0.000,1.000,1.000,0.998
[95 of 100],950000,0.000,1.000,1.000,0.998
[96 of 100],960000,0.000,1.000,1.000,0.999
[97 of 100],970000,0.000,1.000,1.000,0.999
[98 of 100],980000,0.000,1.000,1.000,0.999
[99 of 100],990000,0.000,1.000,1.000,0.999
[100 of 100],1000000,0.000,1.000,1.000,0.999

[worker 7] Run 20/25 | config: {'batch_size': 32, 'opt': 'adam', 'lr': 0.001, 'wd': 0, 'rdm_seed': 167, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[1 of 100],10000,0.122,0.952,1.000,0.821
[2 of 100],20000,0.030,0.992,0.999,0.427
[3 of 100],30000,0.035,0.990,0.804,0.890
[4 of 100],40000,0.042,0.986,1.000,0.520
[5 of 100],50000,0.001,1.000,1.000,0.481
[6 of 100],60000,0.000,1.000,1.000,0.493
[7 of 100],70000,0.018,0.996,0.999,0.430
[8 of 100],80000,0.007,0.998,1.000,0.363
[9 of 100],90000,0.001,1.000,1.000,0.435
[10 of 100],100000,0.027,0.992,1.000,0.589
[11 of 100],110000,0.011,0.997,1.000,0.361
[12 of 100],120000,0.000,1.000,1.000,0.331
[13 of 100],130000,0.000,1.000,1.000,0.325
[14 of 100],140000,0.000,1.000,1.000,0.316
[15 of 100],150000,0.000,1.000,1.000,0.311
[16 of 100],160000,0.001,1.000,1.000,0.375
[17 of 100],170000,0.000,1.000,1.000,0.383
[18 of 100],180000,0.000,1.000,1.000,0.382
[19 of 100],190000,0.000,1.000,1.000,0.384
[20 of 100],200000,0.000,1.000,1.000,0.383
[21 of 100],210000,0.000,1.000,1.000,0.381
[22 of 100],220000,0.000,1.000,1.000,0.377
[23 of 100],230000,0.177,0.927,0.983,0.916
[24 of 100],240000,0.031,0.991,1.000,0.857
[25 of 100],250000,0.011,0.998,1.000,0.929
[26 of 100],260000,0.001,1.000,1.000,0.873
[27 of 100],270000,0.007,0.998,1.000,0.969
[28 of 100],280000,0.008,0.998,1.000,0.969
[29 of 100],290000,0.011,0.997,1.000,0.981
[30 of 100],300000,0.011,0.997,1.000,0.909
[31 of 100],310000,0.002,0.999,1.000,0.919
[32 of 100],320000,0.000,1.000,1.000,0.925
[33 of 100],330000,0.000,1.000,1.000,0.924
[34 of 100],340000,0.000,1.000,1.000,0.929
[35 of 100],350000,0.000,1.000,1.000,0.940
[36 of 100],360000,0.000,1.000,1.000,0.932
[37 of 100],370000,0.000,1.000,1.000,0.960
[38 of 100],380000,0.000,1.000,1.000,0.954
[39 of 100],390000,0.000,1.000,1.000,0.952
[40 of 100],400000,0.000,1.000,1.000,0.952
[41 of 100],410000,0.000,1.000,1.000,0.952
[42 of 100],420000,0.000,1.000,1.000,0.951
[43 of 100],430000,0.000,1.000,1.000,0.951
[44 of 100],440000,0.000,1.000,1.000,0.951
[45 of 100],450000,0.000,1.000,1.000,0.952
[46 of 100],460000,0.000,1.000,1.000,0.952
[47 of 100],470000,0.000,1.000,1.000,0.952
[48 of 100],480000,0.000,1.000,1.000,0.952
[49 of 100],490000,0.000,1.000,1.000,0.951
[50 of 100],500000,0.000,1.000,1.000,0.951
[51 of 100],510000,0.000,1.000,1.000,0.951
[52 of 100],520000,0.000,1.000,1.000,0.950
[53 of 100],530000,0.000,1.000,1.000,0.951
[54 of 100],540000,0.000,1.000,1.000,0.951
[55 of 100],550000,0.000,1.000,1.000,0.951
[56 of 100],560000,0.000,1.000,1.000,0.952
[57 of 100],570000,0.000,1.000,1.000,0.953
[58 of 100],580000,0.000,1.000,1.000,0.953
[59 of 100],590000,0.000,1.000,1.000,0.955
[60 of 100],600000,0.000,1.000,1.000,0.955
[61 of 100],610000,0.000,1.000,1.000,0.955
[62 of 100],620000,0.000,1.000,1.000,0.955
[63 of 100],630000,0.000,1.000,1.000,0.955
[64 of 100],640000,0.000,1.000,1.000,0.955
[65 of 100],650000,0.000,1.000,1.000,0.955
[66 of 100],660000,0.000,1.000,1.000,0.955
[67 of 100],670000,0.000,1.000,1.000,0.955
[68 of 100],680000,0.000,1.000,1.000,0.955
[69 of 100],690000,0.000,1.000,1.000,0.955
[70 of 100],700000,0.000,1.000,1.000,0.955
[71 of 100],710000,0.000,1.000,1.000,0.955
[72 of 100],720000,0.000,1.000,1.000,0.956
[73 of 100],730000,0.000,1.000,1.000,0.964
[74 of 100],740000,0.000,1.000,1.000,0.964
[75 of 100],750000,0.000,1.000,1.000,0.964
[76 of 100],760000,0.000,1.000,1.000,0.964
[77 of 100],770000,0.000,1.000,1.000,0.964
[78 of 100],780000,0.000,1.000,1.000,0.964
[79 of 100],790000,0.000,1.000,1.000,0.964
[80 of 100],800000,0.000,1.000,1.000,0.964
[81 of 100],810000,0.000,1.000,1.000,0.964
[82 of 100],820000,0.000,1.000,1.000,0.964
[83 of 100],830000,0.000,1.000,1.000,0.964
[84 of 100],840000,0.000,1.000,1.000,0.964
[85 of 100],850000,0.000,1.000,1.000,0.964
[86 of 100],860000,0.000,1.000,1.000,0.964
