sweep_id,run_id,batch_size,opt,lr,wd,rdm_seed,n_layer,n_head,n_embd,embd_pdrop,resid_pdrop,attn_pdrop,datapoints_seen,train_acc,indist_acc,ood_acc
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,170000,0.9988999962806702,1.0,0.5790000557899475
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,930000,1.0,1.0,0.9200000166893004
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,840000,1.0,1.0,0.0160000007599592
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,740000,1.0,1.0,0.1540000140666961
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,810000,1.0,1.0,0.0040000001899898
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,830000,1.0,1.0,0.4770000278949737
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,940000,1.0,1.0,0.9190000295639038
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,820000,1.0,1.0,0.5960000157356262
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,180000,1.0,1.0,0.4880000352859497
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,770000,1.0,1.0,0.7420000433921814
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,950000,1.0,1.0,0.9190000295639038
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,850000,1.0,1.0,0.0140000004321336
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,750000,1.0,1.0,0.1550000011920929
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,820000,1.0,1.0,0.006000000052154
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,840000,1.0,1.0,0.4700000286102295
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,960000,1.0,1.0,0.9190000295639038
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,830000,1.0,1.0,0.5960000157356262
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,190000,0.9984999895095824,1.0,0.5509999990463257
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,780000,1.0,1.0,0.7280000448226929
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,970000,1.0,1.0,0.9180000424385072
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,860000,1.0,1.0,0.0150000005960464
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,760000,1.0,1.0,0.1550000011920929
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,830000,1.0,1.0,0.006000000052154
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,850000,1.0,1.0,0.4640000164508819
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,980000,1.0,1.0,0.9180000424385072
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,840000,1.0,1.0,0.5960000157356262
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,200000,1.0,1.0,0.3810000121593475
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,790000,1.0,1.0,0.7140000462532043
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,990000,1.0,1.0,0.9100000262260436
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,870000,1.0,1.0,0.0160000007599592
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,770000,1.0,1.0,0.1560000032186508
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,840000,1.0,1.0,0.006000000052154
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,860000,1.0,1.0,0.4550000131130218
0acb79e7,e2aac34f,8,adam,0.0001,0,1013,3,4,64,0,0,0,1000000,1.0,1.0,0.9160000681877136
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,850000,1.0,1.0,0.593000054359436
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,210000,1.0,1.0,0.4220000207424164
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,800000,1.0,1.0,0.7160000205039978
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,880000,1.0,1.0,0.0130000002682209
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,780000,1.0,1.0,0.1550000011920929
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,850000,1.0,1.0,0.006000000052154
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,870000,1.0,1.0,0.4540000259876251
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,860000,1.0,1.0,0.593000054359436
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,220000,1.0,1.0,0.4150000214576721
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,810000,1.0,1.0,0.7130000591278076
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,890000,1.0,1.0,0.0130000002682209
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,790000,1.0,1.0,0.1550000011920929
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,860000,1.0,1.0,0.006000000052154
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,880000,1.0,1.0,0.4540000259876251
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,10000,0.9509999752044678,1.0,0.7440000176429749
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,230000,0.9976999759674072,1.0,0.5649999976158142
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,870000,1.0,1.0,0.5900000333786011
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,820000,1.0,1.0,0.7050000429153442
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,900000,1.0,1.0,0.0130000002682209
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,800000,1.0,1.0,0.1570000052452087
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,870000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,890000,1.0,1.0,0.4520000219345093
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,240000,0.9995999932289124,1.0,0.5300000309944153
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,880000,1.0,1.0,0.5910000205039978
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,20000,0.9703999757766724,0.9940000176429749,0.7070000171661377
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,830000,1.0,1.0,0.7020000219345093
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,910000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,810000,1.0,1.0,0.1560000032186508
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,880000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,900000,1.0,1.0,0.4520000219345093
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,250000,0.9998999834060668,1.0,0.4640000164508819
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,890000,1.0,1.0,0.5879999995231628
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,30000,0.9966999888420104,1.0,0.7700000405311584
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,840000,1.0,1.0,0.6990000605583191
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,920000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,820000,1.0,1.0,0.1560000032186508
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,890000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,910000,1.0,1.0,0.4520000219345093
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,260000,1.0,1.0,0.4410000145435333
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,900000,1.0,1.0,0.5879999995231628
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,40000,0.9990999698638916,1.0,0.6340000033378601
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,850000,1.0,1.0,0.6950000524520874
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,930000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,830000,1.0,1.0,0.1560000032186508
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,900000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,920000,1.0,1.0,0.4540000259876251
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,270000,1.0,1.0,0.4290000200271606
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,910000,1.0,1.0,0.6030000448226929
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,50000,1.0,1.0,0.6630000472068787
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,860000,1.0,1.0,0.6880000233650208
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,940000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,840000,1.0,1.0,0.1560000032186508
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,910000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,930000,1.0,1.0,0.4540000259876251
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,280000,1.0,1.0,0.4110000133514404
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,920000,1.0,1.0,0.5980000495910645
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,60000,1.0,1.0,0.6510000228881836
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,870000,1.0,1.0,0.6840000152587891
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,950000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,850000,1.0,1.0,0.1550000011920929
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,920000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,940000,1.0,1.0,0.4560000300407409
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,290000,1.0,1.0,0.3900000154972076
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,930000,1.0,1.0,0.597000002861023
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,880000,1.0,1.0,0.6810000538825989
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,70000,0.9850999712944032,0.9530000686645508,0.5690000057220459
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,960000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,860000,1.0,1.0,0.1550000011920929
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,930000,1.0,1.0,0.0070000002160668
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,950000,1.0,1.0,0.4600000083446502
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,940000,1.0,1.0,0.593000054359436
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,300000,1.0,1.0,0.3610000312328338
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,890000,1.0,1.0,0.6780000329017639
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,80000,0.996899962425232,1.0,0.8680000305175781
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,970000,1.0,1.0,0.0110000008717179
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,870000,1.0,1.0,0.1580000072717666
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,940000,1.0,1.0,0.0080000003799796
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,960000,1.0,1.0,0.4600000083446502
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,950000,1.0,1.0,0.5900000333786011
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,310000,1.0,1.0,0.3540000021457672
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,980000,1.0,1.0,0.0110000008717179
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,900000,1.0,1.0,0.6760000586509705
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,90000,1.0,1.0,0.8680000305175781
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,880000,1.0,1.0,0.1570000052452087
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,950000,1.0,1.0,0.0080000003799796
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,970000,1.0,1.0,0.4630000293254852
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,990000,1.0,1.0,0.0110000008717179
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,960000,1.0,1.0,0.5900000333786011
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,320000,1.0,1.0,0.3460000157356262
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,910000,1.0,1.0,0.6580000519752502
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,100000,1.0,1.0,0.8710000514984131
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,890000,1.0,1.0,0.1570000052452087
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,980000,1.0,1.0,0.4620000123977661
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,960000,1.0,1.0,0.0080000003799796
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,970000,1.0,1.0,0.5910000205039978
0acb79e7,89bf143b,8,adam,0.0001,0,953,3,4,64,0,0,0,1000000,1.0,1.0,0.0110000008717179
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,980000,1.0,1.0,0.5890000462532043
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,330000,1.0,1.0,0.3360000252723694
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,920000,0.999399960041046,1.0,0.8680000305175781
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,110000,1.0,1.0,0.8680000305175781
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,900000,1.0,1.0,0.1570000052452087
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,990000,1.0,1.0,0.4630000293254852
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,970000,1.0,1.0,0.0080000003799796
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,990000,0.9979999661445618,1.0,0.930000066757202
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,340000,0.998699963092804,1.0,0.5049999952316284
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,930000,1.0,1.0,0.9020000696182252
0acb79e7,ad3e7663,8,adam,0.0001,0,937,3,4,64,0,0,0,1000000,0.9996999502182008,1.0,0.8720000386238098
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,120000,1.0,1.0,0.8730000257492065
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,910000,1.0,1.0,0.1560000032186508
0acb79e7,5b40a223,8,adam,0.0001,0,997,3,4,64,0,0,0,1000000,1.0,1.0,0.4640000164508819
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,980000,1.0,1.0,0.0080000003799796
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,10000,0.9264000058174132,0.9970000386238098,0.8010000586509705
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,350000,0.9994999766349792,0.9980000257492064,0.2230000048875808
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,940000,1.0,1.0,0.8660000562667847
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,130000,1.0,1.0,0.8790000677108765
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,920000,1.0,1.0,0.1560000032186508
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,990000,1.0,1.0,0.0080000003799796
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,20000,0.9893999695777892,1.0,0.7480000257492065
0acb79e7,5cc90bef,8,adam,0.0001,0,887,3,4,64,0,0,0,1000000,1.0,1.0,0.0080000003799796
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,360000,0.9991999864578248,1.0,0.3110000193119049
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,930000,1.0,1.0,0.1560000032186508
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,950000,1.0,1.0,0.8700000643730164
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,140000,1.0,1.0,0.8790000677108765
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,10000,0.9325000047683716,0.9970000386238098,0.9160000681877136
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,30000,0.9490000009536744,0.9970000386238098,0.8580000400543213
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,10000,0.8491999506950378,0.8250000476837158,0.796000063419342
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,370000,1.0,1.0,0.3020000159740448
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,940000,1.0,1.0,0.1580000072717666
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,960000,1.0,1.0,0.8670000433921814
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,40000,0.9946999549865724,1.0,0.930000066757202
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,20000,0.9878999590873718,0.9570000171661376,0.8970000147819519
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,150000,1.0,1.0,0.8820000290870667
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,20000,0.9249999523162842,0.9940000176429749,0.9130000472068788
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,30000,0.9975000023841858,1.0,0.5890000462532043
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,950000,1.0,1.0,0.1580000072717666
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,10000,0.946399986743927,0.9880000352859496,0.9640000462532043
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,380000,0.9997999668121338,0.9430000185966492,0.6370000243186951
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,970000,0.9993000030517578,1.0,0.9960000514984132
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,50000,0.999399960041046,1.0,0.906000018119812
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,40000,1.0,1.0,0.5590000152587891
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,160000,1.0,1.0,0.8850000500679016
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,30000,0.975499987602234,0.9960000514984132,0.8730000257492065
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,50000,0.9906999468803406,1.0,0.984000027179718
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,960000,1.0,1.0,0.1570000052452087
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,390000,0.9984999895095824,1.0,0.3080000281333923
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,20000,0.993499994277954,1.0,0.8580000400543213
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,980000,1.0,1.0,0.999000072479248
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,60000,0.9921000003814696,0.9890000224113464,0.8450000286102295
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,170000,1.0,1.0,0.8880000710487366
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,40000,0.9995999932289124,1.0,0.7020000219345093
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,60000,0.9949999451637268,0.9980000257492064,0.1650000065565109
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,970000,1.0,1.0,0.1570000052452087
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,400000,1.0,1.0,0.2950000166893005
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,990000,0.9998999834060668,1.0,0.9850000739097596
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,30000,0.998699963092804,0.987000048160553,0.7760000228881836
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,70000,0.9979999661445618,1.0,0.906000018119812
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,180000,1.0,1.0,0.8880000710487366
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,50000,0.946899950504303,0.9960000514984132,0.9040000438690186
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,70000,0.9984999895095824,1.0,0.7310000061988831
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,980000,1.0,1.0,0.1560000032186508
0acb79e7,a38ff96a,8,adam,0.0001,0,911,3,4,64,0,0,0,1000000,1.0,1.0,0.9920000433921814
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,410000,1.0,1.0,0.2920000255107879
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,40000,0.9991999864578248,1.0,0.8090000152587891
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,80000,0.988099992275238,0.956000030040741,0.9410000443458556
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,190000,1.0,1.0,0.8890000581741333
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,60000,0.8545999526977539,0.7980000376701355,0.815000057220459
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,420000,1.0,1.0,0.2800000011920929
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,990000,1.0,1.0,0.1570000052452087
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,80000,0.9998999834060668,1.0,0.8650000691413879
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,50000,1.0,1.0,0.8090000152587891
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,430000,1.0,1.0,0.2750000059604645
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,90000,0.9929999709129332,0.9500000476837158,0.6690000295639038
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,200000,1.0,1.0,0.89000004529953
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,70000,0.8644999861717224,0.7420000433921814,0.531000018119812
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,440000,1.0,1.0,0.2740000188350677
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,90000,0.997599959373474,1.0,0.2830000221729278
0acb79e7,1266add2,8,adam,0.0001,0,977,3,4,64,0,0,0,1000000,1.0,1.0,0.1570000052452087
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,60000,0.995199978351593,1.0,0.975000023841858
0acb79e7,31933b17,8,adam,0.001,0,7,3,4,64,0,0,0,10000,0.9066999554634094,0.928000032901764,0.7580000162124634
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,100000,0.9936999678611756,0.993000030517578,0.9940000176429749
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,450000,1.0,1.0,0.2740000188350677
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,80000,0.8763999938964844,0.8980000615119934,0.8250000476837158
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,210000,1.0,1.0,0.8910000324249268
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,460000,0.998699963092804,1.0,0.3380000293254852
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,100000,1.0,1.0,0.4320000112056732
0acb79e7,aa3003a3,8,adam,0.0001,0,1049,3,4,64,0,0,0,70000,0.9983999729156494,1.0,0.9760000705718994
0acb79e7,31933b17,8,adam,0.001,0,7,3,4,64,0,0,0,20000,0.9856999516487122,1.0,0.7390000224113464
0acb79e7,299f3424,8,adam,0.001,0,37,3,4,64,0,0,0,110000,0.9998999834060668,1.0,0.9470000267028807
0acb79e7,7adbfa0e,8,adam,0.001,0,97,3,4,64,0,0,0,220000,1.0,1.0,0.8920000195503235
0acb79e7,fa2d97f5,8,adam,0.001,0,71,3,4,64,0,0,0,90000,0.9106000065803528,0.8920000195503235,0.8180000185966492
0acb79e7,e6e5a470,8,adam,0.001,0,53,3,4,64,0,0,0,10000,0.8432999849319458,0.9230000376701356,0.7780000567436218
0acb79e7,21039a5f,8,adam,0.0001,0,1031,3,4,64,0,0,0,470000,1.0,1.0,0.3430000245571136
0acb79e7,c964ef55,8,adam,0.001,0,19,3,4,64,0,0,0,110000,1.0,1.0,0.2960000038146972
